FECHA_CORTE;CODIGO_ALUMNO;FECHA_NACIMIENTO;EDAD;SEXO;TALLER;LOCAL;DIAS;HORARIO;PERIODO;PRECIO_JESUS_MARIA;PRECIO_PUBLICO_GENERAL;PRECIO_TOTAL;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO
20240430;000f3b0aecd5b8d9a59cf0b548c23891a0151651ebd13908f70599c389b6798f;42779;6;MASCULINO;TAEKWONDO;CASA DE LA JUVENTUD;MARTES - JUEVES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;000f3b0aecd5b8d9a59cf0b548c23891a0151651ebd13908f70599c389b6798f;42779;6;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0010436d46cfb42789043d08d8fdb42360ebefa76413b86562d11518d2b9c7a8;42779;6;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;12:00 PM - 1:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0071c4f1f9bccff6762a75e36b01f0155f841d6ec15a51e2aaa6792e4ca3fa6c;42779;14;FEMENINO;TAEKWONDO;CASA DE LA JUVENTUD;MARTES - JUEVES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;00b65eb2542cd808aaa386a7f0cd00fa873da6ccb798989e933ebe697dd59d4b;42975;8;MASCULINO;FUTBOL MIXTO;CAMPO DE MARTE;MARTES - JUEVES;8:00 AM - 9:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;00cfd5e77583e98681525f27ec92cf6549289253fb4a71d03231f0704215a257;39898;3;MASCULINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0186aab57490442754c68e8eff009cfa5bd9b7e9c4a6fa77c85f9a9b55fd7909;39898;14;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;6:00 PM - 7:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;018bceb8d50ca683c17cb4972f3fb34f18951d89898fbd171bc32906d18aa7c9;39898;50;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;018bceb8d50ca683c17cb4972f3fb34f18951d89898fbd171bc32906d18aa7c9;25568;50;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;01c7938f04a17125232d9c682e8a7f456df3c623159d549244191c0d4c1ff15b;44375;10;MASCULINO;ÓRGANO;CASA DE LA JUVENTUD;LUNES - MIERCOLES;2:00 PM - 3:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;01cb6d77909276867526e8346661fb30ac0961f2297a9b60435389410ac67b63;44375;8;FEMENINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;01cb6d77909276867526e8346661fb30ac0961f2297a9b60435389410ac67b63;43364;8;FEMENINO;GUITARRA;CASA DE LA JUVENTUD;MARTES - JUEVES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;01cb6d77909276867526e8346661fb30ac0961f2297a9b60435389410ac67b63;43364;8;FEMENINO;CLOWN;CENTRO CULTURAL;LUNES - MIERCOLES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;01db8fc3fd8ace5486b477f48908e42bd1e95799dad4a7fe7f887dae9d69dc26;40134;5;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;01ed44e1cc7d1a89de8d62bf1009ca33add1ffad163da01261a58d7c3c60ca7d;26732;6;MASCULINO;AJEDREZ;CASA DE LA JUVENTUD;MIERCOLES - VIERNES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;01ed44e1cc7d1a89de8d62bf1009ca33add1ffad163da01261a58d7c3c60ca7d;26732;6;MASCULINO;FUTBOL MIXTO;CAMPO DE MARTE;MARTES - JUEVES;8:00 AM - 9:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;020319b91ec8b6bf43b31ecaf245d129104c15fe6d7b5db5fe7b375f285fa266;41326;13;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;023665b6239790b704890093124a73bcb7bd9af337fa86ab62c0e1f8135cd803;42119;14;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;029a411c891cfa0129bd543f0d489c9eab6893ee05a03a3a12035cb68a2c6a4f;42119;9;MASCULINO;ARTE;CASA DE LA JUVENTUD;LUNES - JUEVES;3:00 PM - 4:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;02ca75b05c3848d7f24aed79b00e4cef98aaa0fd1e4b1d44da465dcc4f336f00;42119;4;MASCULINO;BÉISBOL;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;02ca75b05c3848d7f24aed79b00e4cef98aaa0fd1e4b1d44da465dcc4f336f00;43415;4;MASCULINO;TAEKWONDO;CASA DE LA JUVENTUD;MARTES - JUEVES;3:00 PM - 4:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;03444c0490aba4e78adcf4978448e9a4853a570031a77c6a8c23a92a03e665dc;43119;5;FEMENINO;TAEKWONDO;CASA DE LA JUVENTUD;MARTES - JUEVES;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0380099cabab77df65151c11edb371557d42e1312918b3db61c920f9e22072cb;43119;13;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;6:00 PM - 7:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;04558f7506f158a9365146fa1f6c3df7f1ffb0320f9733ec378f465194e02cc3;40472;9;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;045f3c80e033292ff513c539f07b722d0c560aa920932eeff1bb70c1acfeeb18;40472;3;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;11:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;04603317f2adb1d6eb8dc05b4e33c95d908ed78a1420383cdbb01014b74436d2;40076;6;MASCULINO;FUTBOL MIXTO;CAMPO DE MARTE;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;04b93eabf114b3fe317d519dab200dcd83e72a5c36671a6f2924f7b7fb3ccee0;43234;5;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;054b5172d89fec61389f369fcc487fc7f0cec495b2203d84e05898f3eb51920f;43234;5;MASCULINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;055b8593f03a35d780e19ac415602c2dd30f24ea1742597ee1130e417d68fe51;42029;7;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;05a025c56b86edb419de3733dd0635add1383f1a67e22247d0f9fcce8ce96c02;46042;11;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;3:00 PM - 4:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;05faee6a3ad4108852545461dce41bf9342a838cc4ab7bed1bfd0ec302bf283d;46042;13;MASCULINO;AJEDREZ;CASA DE LA JUVENTUD;MIERCOLES - VIERNES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;05faee6a3ad4108852545461dce41bf9342a838cc4ab7bed1bfd0ec302bf283d;43155;13;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0600b532dc049bb648d6be7f922c778010bc3f1c891e699a8836e3aa4f04110c;40329;13;MASCULINO;CANTO;CASA DE LA JUVENTUD;MARTES - JUEVES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0615bccd4590e502d56949b8188088f1dc6ef70c76b1c4fe8ce9c5061cb6189d;43482;6;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;06223823a7f79787c887375021c1a1ed1623650845a6cfd9543b3b497bedd032;43482;22;FEMENINO;YOGA;PARQUE PRÓCERES;LUNES - MIERCOLES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;069464e604ae88a6f0439f04c8fe331af44c156ad313e9b8518c5b3c309876d6;43482;12;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;11:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;069464e604ae88a6f0439f04c8fe331af44c156ad313e9b8518c5b3c309876d6;41680;12;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0694a86702a3be6e99799cdcea35101a69049f7fa14c6a0549f3bf1b97a1177e;44015;11;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;07b484bf6da67c51f8bb92e3fb32c9c60918b567a4a743f96cf368fd77e8c5e2;44015;4;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;12:00 PM - 1:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;089c3475752c500cc6aa83b04f1836c87c0ad88472aa50b0e34edd933d9b59c8;43008;16;FEMENINO;TIRO CON ARCO;CONCHA ACÚSTICA;MARTES - JUEVES;10:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;09c2fbc472561ffe2faf12069a6f42a6a1d0145b72666ec0cb39ad824fe4c05c;43411;18;MASCULINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;09e59da626af23d80bb788b8c3101cf8c462bb72e2c05a1f10b3378fb3bb8370;43207;4;MASCULINO;CLOWN;CENTRO CULTURAL;LUNES - MIERCOLES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0a2d124c39b19d60aff6c9dd475cb7dc76bd462b84999c334fa3cb5f408bd794;42223;9;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0a3858fb745b347044ef4285bb3604800278c88f6b0da993f9a1f4d21914f2a8;41282;9;FEMENINO;ÓRGANO;CASA DE LA JUVENTUD;LUNES - MIERCOLES;2:00 PM - 3:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0a3858fb745b347044ef4285bb3604800278c88f6b0da993f9a1f4d21914f2a8;40241;9;FEMENINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0a3a3b87d1169da95e53bdf34ff4945c599c0bb487e257aba03c67022f206b40;40241;15;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;12:00 PM - 1:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0a3b85b59023faa5d3396cedc13555de18d3c36e5b86fb7d4a48061f8fd13088;40474;6;MASCULINO;TEATRO;CENTRO CULTURAL;LUNES - MIERCOLES;9:00 AM - 10:30 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0a3b85b59023faa5d3396cedc13555de18d3c36e5b86fb7d4a48061f8fd13088;43108;6;MASCULINO;EXPERIMENTOS;CASA DE LA JUVENTUD;MARTES;12:00 PM - 1:30 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0aba762f203dfebe6c055a5dd615e80097f1e084c28f6799ca7e16ac5ecdb094;37249;16;MASCULINO;VOLEY MÁSTER;"CENTRO DEPORTIVO ""EL OLIVAR""";LUNES - MIERCOLES;8:00 PM - 10:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0ac53837a88700b4e7fdd87f57ce613fb275743d4ba2f7db55f47c4dc503ffc4;40762;14;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;11:00 AM - 12:00 PM;202402;250;0;250;LIMA;LIMA;JESUS MARIA;150113
20240430;0ac803d80b8b0a53727540cb299c6ccde0454a5dcdf66bfebef43da21e657c89;40762;14;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0cda6af69c0a75c02b2767edb49518b9f3b906ad286896026080ff240e259bbb;40762;9;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0cf1e22e361e6d0c592ba5ec958936c2cbde28597f6d74e7f7ce9d951ba843e1;41212;11;MASCULINO;BÉISBOL;"CENTRO DEPORTIVO ""EL OLIVAR""";MARTES - JUEVES;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0d390297bdacb99bd485385ffa8663adadc01bb800e3581376be9c7327ec72cd;43726;9;FEMENINO;K-POP;CENTRO CULTURAL;LUNES - MIERCOLES;12:00 PM - 1:30 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0d71295169d6e28668daac18606b64d6f6082113152e371f7a162afb34c74c77;41910;5;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0d71f8f06479698b7e52ae48b130aef5101793fe44482a6da98870c574c108e7;39245;3;MASCULINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0d72a5ee26bd6e03ec4aa6a92a16424bb289b80bbcf3a8f2f95ecae71c9efe4a;44123;14;MASCULINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0dbea03ba43edf0441dec915ed94bca3da3eaea8cbed0ec39d806cb1fd2c8b88;44123;12;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;11:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0dbea03ba43edf0441dec915ed94bca3da3eaea8cbed0ec39d806cb1fd2c8b88;38661;12;MASCULINO;TENIS DE MESA;CASA DE LA JUVENTUD;MARTES - JUEVES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0dfa5a1f796de66b8ee07b2d0a1f4ab39563afc9dadf0a8cd6f54cf89d6025d5;43519;12;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;11:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0e1ada39fa2982dfcfad5f3a84e68acff59b02f1f904e2be6210775ce90b1d13;41758;8;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;3:00 PM - 4:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;0e95a7ea3a003ae0e497d83a4a359b75346e3f76c6b1ad65d8a00ffa2712bfdd;41938;9;MASCULINO;FUTBOL MIXTO;CAMPO DE MARTE;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;0e9968b653b3560f2473edfb6f6a4476c22628de4d4a6e609e2590260127fa8d;41938;5;MASCULINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;1050d565c77d5a65dc3db336ff0854e0663bba9b3924ff13849894a92d87787e;25568;13;FEMENINO;TEATRO;CENTRO CULTURAL;LUNES - MIERCOLES;10:30 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;1050d565c77d5a65dc3db336ff0854e0663bba9b3924ff13849894a92d87787e;42968;13;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;1093d554691327f260a1f3aacbde720eb1d04f62adbd940b626119d405262829;42968;19;FEMENINO;GUITARRA;CASA DE LA JUVENTUD;MARTES - JUEVES;11:00 AM - 12:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;10e3bc418fc08c037212da9f8fb9c268cdc30f537c683c93f25dd306645a971b;39101;4;FEMENINO;NATACIÓN PATERA 3 A 5 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;4:00 PM - 5:00 PM;202402;0;200;200;LIMA;LIMA;JESUS MARIA;150113
20240430;10ef05a288b86de7b25bc32dd30b36f1bd65f7b9394d92a821c253409b4e73ea;39987;10;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;10:00 AM - 11:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;116f754731dee3212aafc610ffe6e0658ace606064dc5b18f1f032118ff55278;40022;12;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;11:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;11765401ab79cb9b0af8334cfe072d6637b820bf78a0b5a9af3c19f474c6155b;44045;7;FEMENINO;TENIS DE MESA;CASA DE LA JUVENTUD;MARTES - JUEVES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;11765401ab79cb9b0af8334cfe072d6637b820bf78a0b5a9af3c19f474c6155b;44045;7;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;11959aa43ef8e7f1eb368755d9ba42354cfef1c494e3030e399935dc54007e60;41941;6;FEMENINO;ÓRGANO;CASA DE LA JUVENTUD;LUNES - MIERCOLES;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;11ae525a408a6c86609b1fdfbf89fc370784b409f59366e607669acb15f8c42b;41255;7;FEMENINO;TAEKWONDO;CASA DE LA JUVENTUD;MARTES - JUEVES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;123a8b55030d44060e26e04a681256dc07e039e5f517c0d55989926dc6f55f03;41725;8;FEMENINO;GUITARRA;CASA DE LA JUVENTUD;MARTES - JUEVES;10:00 AM - 11:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;1266a7dab82fdc03fcd9a3b2a018ab852f276f551e016279d19524e27a9d1fbf;43241;15;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;12:00 PM - 1:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;12eef04ff99450e4181d9b7e02884ea1b7d48f79c512d255b854a6fedf6ac132;43241;14;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;13609a429bb5d7b27ed750a0fb9bd2498e0e37021630050979c66138b6db1f44;44204;5;FEMENINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;1378c25b540b7912e69cf37ffa8a7f3758c41027611bb9aec17a65bd0b7435c3;40093;6;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;1378c25b540b7912e69cf37ffa8a7f3758c41027611bb9aec17a65bd0b7435c3;40713;6;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;13e6794eef75e5404be460f2ec37b74f9810c4ca0e3bd90dd906acf40adec659;40713;9;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;3:00 PM - 4:00 PM;202402;250;0;250;LIMA;LIMA;JESUS MARIA;150113
20240430;13fd72bed02f1cf3f6ddc7f94ed6c0c173b14b107b1c7f596e47db1a91f5c17e;40861;18;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;12:00 PM - 1:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;14cb86869e42220cf14a7c9b417a38e7cba03c834cc974f13660858f11782d8a;42325;14;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;4:00 PM - 5:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;14cb86869e42220cf14a7c9b417a38e7cba03c834cc974f13660858f11782d8a;41720;14;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MARTES - VIERNES;9:00 AM - 10:00 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;14e9b08935edb71ea4c925b74e0a931cfdc9e28e172dec0e16975450e91a9371;43166;9;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;MIERCOLES - SABADO;11:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;156853f16656f81895ce8584f0c5056e3359bb586e6a54219d0e7f9ce56681c6;39520;10;MASCULINO;BÁSQUET;CASA DE LA JUVENTUD;MARTES - JUEVES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;16196f470818c6c59c1bcd38ab77acc93eae444d4150ac2393e6913790e7f298;39520;8;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;2:00 PM - 3:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;16266bdb48b2018494ed016d2a031ded5b182801e1ff036c9c55d1b91521a758;40516;12;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;11:00 AM - 12:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;162fce283047dcb0f5a0dd91b1fb789de3f715cf6a80b1154bedb6a81a138caa;40516;6;MASCULINO;FUTBOL MIXTO;CAMPO DE MARTE;MARTES - JUEVES;8:00 AM - 9:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;167f2569537c782e388115722b450e0ec281b4b4b27885a4c4918c0d3697320f;38105;7;MASCULINO;FUTBOL MIXTO;PARQUE PRÓCERES;LUNES - MIERCOLES;9:00 AM - 10:00 AM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;169d039362e146559f29ff1307deca5ba8c7e5cf3dbb017c87ea1ad0969f9b5f;43690;15;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;5:00 PM - 6:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;16c47148c612f3bf59760929f50a5959332efe1a3b7516f1a3c986a7a641a064;43690;6;MASCULINO;CANTO;CASA DE LA JUVENTUD;MARTES - JUEVES;3:00 PM - 4:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
20240430;16e9d182520e397ea98544c62a2f43fa514dcb26dc1670915f009fbd9dede6a6;41457;8;FEMENINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;2:00 PM - 3:00 PM;202402;250;0;250;LIMA;LIMA;JESUS MARIA;150113
20240430;175085b1302c3a85c48035cb10151254a7125b08c932beb01d67d405fae0019d;41457;1;FEMENINO;ESTIMULACIÓN TEMPRANA;CASA DE LA JUVENTUD;MARTES;9:00 AM - 10:30 AM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;1781b350e935caf62bb6eae7467e29d1d6cbee776b65ba828d039bbf8d0cdd92;41457;16;MASCULINO;NATACIÓN A PARTIR DE 6 AÑOS;PISCINA MUNICIPAL;LUNES - JUEVES;12:00 PM - 1:00 PM;202402;150;0;150;LIMA;LIMA;JESUS MARIA;150113
20240430;179e5b2aa4b2265575b4c143ed8449a9185e508eb51d3617e7b7f492327a4f4c;41736;13;FEMENINO;VOLEY;CASA DE LA JUVENTUD;LUNES - MIERCOLES;4:00 PM - 5:00 PM;202402;100;0;100;LIMA;LIMA;JESUS MARIA;150113
